id,establishedYear,title,city,description,houseType,bhkType,address,shared,bedAvailable,roomAvailable,availableFor,bookingType,area(sq-fit),bathroomCount,furnishingType,facilities,minRent(Rs),minRoomRent(Rs),minRoomAdvance(Rs),lat,long,available_from
360716,2023.0,Srinivas Nilayam Nest-304,bengaluru,"This comfortable 1 BHK fully_furnished, house is located in the heart of Electronic City, Bengaluru. Priced at ₹20000 for full house.",Independent Apartment,1 BHK,electronic city,1,0,1,"boys,girls,family",house,650,1,fully_furnished,"['Fridge', 'Tv']",20000,20000,40000,12.855130195617676,77.67378997802734,2023-10-07
360490,2019.0,Adarshmay Apartment_102,pune,"Located at Lohegaon, Pune, this cosy 1 BHK independent apartment, which is priced at ₹16000 for full house with a security deposit of ₹16000.",Independent Apartment,1 BHK,lohegaon,1,0,1,"boys,girls",house,500,1,semi_furnished,[],16000,16000,16000,18.616270065307617,73.91485595703125,2023-10-07
23022,,Awas Niwas 802,gurugram,"Located at The Aaswas, Gurugram, this beautiful 5 BHK gated society apartment, which is priced at ₹5450 per bed with a security deposit of ₹5450.",Gated Society Apartment,5 BHK,sector 39,2,0,1,boys,bed,1800,0,fully_furnished,"['Power Backup', 'Security']",5450,14100,14100,28.441999435424805,77.04375457763672,2023-11-05
1739,,G 005-Garuda Residency,bengaluru,"This quiet fully_furnished 3 BHK independent apartment for boys is located at Whitefield,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,whitefield,2,0,1,boys,bed,1300,2,fully_furnished,[],5500,16600,41500,12.965446472167969,77.74933624267578,2023-10-07
357894,2019.0,Pintu Agarwal Nest -304,bengaluru,"Located at Someshwara Layout, Bengaluru, this beautiful 1 BK independent apartment, which is priced at ₹8000 per bed with a security deposit of ₹32000.",Independent Apartment,1 BK,hulimavu,2,0,1,boys,bed,120,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,32000,12.878775596618652,77.60103607177734,2023-10-07
357979,2023.0,Srikasha nest-102,bengaluru,"This charming semi_furnished 2 BHK independent house for boys, girls, and family is located at Doddabidarakallu,Bengaluru and is close to the major commercial centres of the area.",Independent House,2 BHK,doddabidarakallu,2,0,2,"boys,girls,family",house,1000,2,semi_furnished,[],6000,6000,72000,13.036870956420898,77.49720764160156,2023-10-07
14225,,A204 Roystonea,pune,"Looking for a quiet 3 BHK gated society apartment for girls at an affordable price in Roystonea, Pune? Then, this is right one for you.",Gated Society Apartment,3 BHK,magarpatta,2,0,1,girls,bed,2000,0,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",7350,14900,29800,18.517303466796875,73.93148803710938,2023-11-25
262010,2010.0,Silla Nest A6,newdelhi,"Located at Block C, New delhi, this comfortable 3 BHK independent apartment, which is priced at ₹17000 for full house with a security deposit of ₹17000.",Independent Apartment,3 BHK,mahavir enclave,3,0,3,family,house,1200,2,semi_furnished,[],5000,5000,5000,28.598201751708984,77.07807159423828,2023-10-07
340005,2020.0,Mairaj manzil _ 07,hyderabad,"Looking for a spacious 2 BHK independent apartment for boys, girls, and family at an affordable price in Osman Bag, Hyderabad? Then, this is right one for you.",Independent Apartment,2 BHK,bahadurpura,2,0,2,"boys,girls,family",house,1000,2,semi_furnished,"['Power Backup', 'Security']",9500,9500,19000,17.357393264770508,78.46153259277344,2023-10-07
129690,,Krishna Mystiq Flat No-101,bengaluru,"Located at Pragathi Nagar, Bengaluru, this beautiful 3 BHK gated society apartment, which is priced at ₹7000 per bed with a security deposit of ₹14000.",Gated Society Apartment,3 BHK,basapura,3,1,0,girls,bed,1500,1,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",7000,14250,28500,12.864301681518556,77.65327453613281,2023-10-06
360821,2019.0,Adarshmay Apartment_7,pune,"Looking for a quiet STUDIO independent apartment for boys and girls at an affordable price in Lohegaon, Pune? Then, this is right one for you.",Independent Apartment,STUDIO,lohegaon,1,0,1,"boys,girls",house,350,1,fully_furnished,[],8000,8000,8000,18.616270065307617,73.91485595703125,2023-10-07
233295,2012.0,Gokul Nest Flat no. 3H,chennai,"This spacious fully_furnished 3 BHK gated society apartment for boys is located at Okkiyampettai,Chennai and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,thuraipakkam,6,0,3,boys,bed,1250,3,fully_furnished,['Security'],5700,11400,22800,12.922901153564451,80.23362731933594,2023-10-07
359711,2020.0,Imtiyaz Nest_601,hyderabad,"This quiet unfurnished 1 BHK independent apartment for boys, girls, and family is located at Samata Colony,Hyderabad and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,tolichowki,1,0,1,"boys,girls,family",house,500,1,unfurnished,['Security'],15000,15000,30000,17.39976692199707,78.40149688720703,2023-10-07
20646,,Maruthi Residency G03,bengaluru,"Located at Kaveri Layout, Bengaluru, this beautiful 2 BHK independent apartment, which is priced at ₹6500 per bed with a security deposit of ₹13000.",Independent Apartment,2 BHK,vijaya nagar,3,2,0,boys,bed,1250,1,fully_furnished,[],6500,11350,22700,12.97364902496338,77.52770233154297,2023-10-06
356660,2015.0,Velu Nest-101,bengaluru,"This comfortable 1 BHK semi_furnished, house is located in the heart of Satya Nagar, Bengaluru. Priced at ₹8500 for full house.",Independent Apartment,1 BHK,baiyappanahalli,1,0,1,"boys,girls",house,250,1,semi_furnished,[],8500,8500,25500,13.000332832336426,77.63955688476562,2023-10-07
59217,,The Icon D902,bengaluru,"Looking for a spacious 3 BHK gated society apartment for boys at an affordable price in P&T Layout, Bengaluru? Then, this is right one for you.",Gated Society Apartment,3 BHK,thanisandra,1,1,0,boys,bed,1950,1,fully_furnished,"['Swimming Pool', 'Gym', 'Security']",7900,16850,42125,13.049153327941896,77.62565612792969,2023-11-10
343328,2019.0,S S Platinum Park_ A-6,pune,"This comfortable 3 BHK semi_furnished, house is located in the heart of Undri, Godrej Horizon, Pune. Priced at ₹5000 per bed.",Independent Apartment,3 BHK,undri,6,0,3,"boys,girls",bed,900,3,semi_furnished,"['Washing Machine', 'Fridge', 'Tv']",5000,10000,20000,18.446069717407227,73.92262268066406,2023-10-10
276730,2010.0,Sam residency Flat number 102,hyderabad,"Located at Basheer Bagh, Hyderabad, this cosy 3 BHK gated society apartment, which is priced at ₹38000 for full house with a security deposit of ₹76000.",Gated Society Apartment,3 BHK,basheer bagh,6,0,3,"boys,girls",bed,1200,3,fully_furnished,['Security'],5000,10000,20000,17.403806686401367,78.47879791259766,2023-10-07
65456,,MANOJ HOUSE DELHI TF,newdelhi,"This comfortable 1 BHK unfurnished, house is located in the heart of Block C, New delhi. Priced at ₹13800 for full house.",Independent Apartment,1 BHK,sanwal nagar,2,0,1,"boys,girls,family",house,800,0,unfurnished,[],7050,14100,28200,28.559064865112305,77.2282485961914,2023-10-07
352500,2022.0,Samarth Apartment_03,pune,"This beautiful STUDIO semi_furnished, house is located in the heart of Aga Nagar, Pune. Priced at ₹6000 per bed.",Independent Apartment,STUDIO,wadgaon sheri,1,1,0,boys,bed,350,1,semi_furnished,['Security'],6000,12000,12000,18.558120727539062,73.9244155883789,2023-10-09
10552,,B7 1701 Blue Ridge,pune,"This cosy 3 BHK fully_furnished, house is located in the heart of Rajiv Gandhi Infotech Park, Pune. Priced at ₹16 per bed.",Gated Society Apartment,3 BHK,hinjawadi,6,0,3,boys,bed,1300,1,fully_furnished,['Security'],16,16000,32000,18.580554962158203,73.73578643798828,2023-10-15
6417,,Suman Nest 135,noida,"Looking for a spacious 4 BHK gated society apartment for boys at an affordable price in Ridge Residency, Noida? Then, this is right one for you.",Gated Society Apartment,4 BHK,sector 135,2,1,0,boys,bed,1400,0,fully_furnished,"['Power Backup', 'Security']",6150,12150,12150,28.49559593200684,77.4010238647461,2023-10-06
303853,2022.0,VEERA NEST,chennai,"Looking for a charming 3 BHK independent apartment for family at an affordable price in Nandambakkam Tambaram Taluka, Chennai? Then, this is right one for you.",Independent Apartment,3 BHK,nandambakkam tambaram taluka,3,0,3,family,house,1200,3,semi_furnished,[],16666,16666,66664,13.019416809082031,80.18863677978516,2023-10-07
332174,2022.0,Chandra House 3rd Floor ,gurugram,"Located at Block C2, Gurugram, this comfortable 3 BHK independent apartment, which is priced at ₹60000 for full house with a security deposit of ₹120000.",Independent Apartment,3 BHK,sushant lok phase 1,3,0,3,family,house,1900,3,semi_furnished,[],20000,20000,40000,28.457372665405277,77.0867919921875,2023-10-07
346093,2020.0,HelloWorld Lakeview,bengaluru,"Looking for a charming 1 BHK independent house for boys and girls at an affordable price in Mysore Road Industrial Employees House Cooperative Society, Bengaluru? Then, this is right one for you.",Independent House,1 BHK,btm layout stage 2,1,0,1,"boys,girls",house,9000,1,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",24000,24000,24000,12.910468101501465,77.61417388916016,2023-10-07
19511,,"SANJANA CASTLE,305",bengaluru,"This quiet fully_furnished 3 BHK gated society apartment for boys is located at Labour Colony, Srirampuram, Bengaluru, Karnataka, India,Bengaluru and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,srirampuram,2,1,1,boys,bed,1200,1,fully_furnished,['Security'],8250,15603,39008,12.993863105773926,77.56764221191406,2023-10-07
359310,2020.0,N G ROYAL PARK_C3- 802,mumbai,"Located at Kanjurmarg East, Mumbai, this beautiful 3 BHK gated society apartment, which is priced at ₹25000 per bed with a security deposit of ₹62500.",Gated Society Apartment,3 BHK,bhandup east,6,0,3,"boys,girls",bed,844,3,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",25000,25000,62500,19.130844116210938,72.9321517944336,2023-10-10
274943,2021.0,Supriya Nest_203,bengaluru,"This quiet semi_furnished 1 BHK independent apartment for family is located at Janatha Colony,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,doddakannalli,1,0,1,family,house,500,1,semi_furnished,[],14000,14000,28000,12.913541793823242,77.6992416381836,2023-10-07
212317,2001.0,Mahindra Ashwitha E1408,hyderabad,"Looking for a charming 3 BHK independent house for girls at an affordable price in Mahindra Ashvita, Hyderabad? Then, this is right one for you.",Independent House,3 BHK,kukatpally,3,1,2,girls,bed,1500,3,fully_furnished,[],8500,16500,33000,17.47804069519043,78.37950897216797,2023-10-23
265820,2015.0,Chaitrashree Comforts_G01,bengaluru,"This comfortable 2 BHK fully_furnished, house is located in the heart of Bhel Layout Stage 2, Bengaluru. Priced at ₹6000 per bed.",Independent House,2 BHK,rajarajeshwari nagar,2,0,1,boys,bed,1200,2,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6000,13000,26000,12.922983169555664,77.50577545166016,2023-10-07
360911,2016.0,Sindhi Colony Nest,mumbai,"This quiet fully_furnished 3 BHK independent apartment for boys, girls, and family is located at Rcf Colony,Mumbai and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,chembur,3,0,3,"boys,girls,family",house,1200,2,fully_furnished,[],33000,33000,250000,19.042537689208984,72.89518737792969,2023-10-10
70614,,Vijayanarayan Nest,bengaluru,"Located at Bank Avenue Colony, Bengaluru, this beautiful 4 BHK independent house, which is priced at ₹29000 for full house with a security deposit of ₹87000.",Independent House,4 BHK,hormavu,8,0,4,family,house,1800,1,semi_furnished,[],3975,7950,23850,13.022547721862791,77.65248107910156,2023-10-09
357895,2019.0,Pintu Agarwal Nest -305,bengaluru,"This charming fully_furnished 1 BK independent apartment for boys is located at Someshwara Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BK,hulimavu,2,0,1,boys,bed,120,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,32000,12.878775596618652,77.60103607177734,2023-10-07
335672,2016.0,Aditya.Nest ,mumbai,"This comfortable 3 BHK fully_furnished, house is located in the heart of Jb Nagar, Mumbai. Priced at ₹16350 per bed.",Independent Apartment,3 BHK,andheri east,1,1,0,girls,bed,690,2,fully_furnished,"['AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",16350,29350,58700,19.11017417907715,72.86483001708984,2023-11-06
69909,,15 B Shankuntala Plaza,pune,"Looking for a spacious 1 BHK independent apartment for boys, girls, and family at an affordable price in Sun Universe, Narhe, Pune, Maharashtra, India, Pune? Then, this is right one for you.",Independent Apartment,1 BHK,narhe,1,0,1,"boys,girls,family",house,600,1,unfurnished,[],7300,7300,14600,18.44778060913086,73.83320617675781,2023-10-10
31483,,Nagarjun Nest,bengaluru,"This charming fully_furnished 3 BHK independent apartment for boys is located at Sivanchetti Gardens,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,sivanchetti gardens,3,1,1,boys,bed,1000,0,fully_furnished,[],10500,20400,40800,12.983765602111816,77.61358642578125,2023-10-06
37134,,3 BHK in Mahavir tranquil,bengaluru,"Located at Whitefield, Bengaluru, this beautiful 3 BHK gated society apartment, which is priced at ₹15500 per bed with a security deposit of ₹23250.",Gated Society Apartment,3 BHK,whitefield,1,1,0,boys,bed,1625,1,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",15500,15500,23250,12.968852043151855,77.7334976196289,2023-10-08
360834,2019.0,Adarshmay Apartment_20,pune,"Located at Lohegaon, Pune, this beautiful STUDIO independent apartment, which is priced at ₹8000 for full house with a security deposit of ₹8000.",Independent Apartment,STUDIO,lohegaon,1,0,1,"boys,girls",house,350,1,fully_furnished,[],8000,8000,8000,18.616270065307617,73.91485595703125,2023-10-07
130470,,Jaypee Greens Wish Town,noida,"Located at Cosmos, Noida, this beautiful 3 BHK gated society apartment, which is priced at ₹24000 for full house with a security deposit of ₹24000.",Gated Society Apartment,3 BHK,sector 134,6,0,3,"boys,girls,family",house,1356,1,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Washing Machine']",3700,7400,7400,28.50444793701172,77.38134002685547,2023-10-07
358846,2020.0,Sri Sai Homes-401,bengaluru,"Located at Sector 4, Bengaluru, this cosy 1 BHK independent apartment, which is priced at ₹29999 for full house with a security deposit of ₹99000.",Independent Apartment,1 BHK,hsr layout,1,0,1,"boys,girls,family",house,500,1,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",33000,33000,99000,12.912983894348145,77.64214324951172,2023-10-07
62540,,Shri Srinivasam S3 Nest,chennai,"This comfortable 3 BHK fully_furnished, house is located in the heart of Jai Shankara Nagar, Chennai. Priced at ₹8100 per bed.",Gated Society Apartment,3 BHK,palavakkam,5,0,3,boys,bed,1550,1,fully_furnished,['Security'],8100,11500,23000,12.96044921875,80.2544174194336,2023-10-07
344826,2023.0,Divine hieghts_saif,mumbai,"Located at Nutan Nagar, Mumbai, this beautiful 1 BHK independent apartment, which is priced at ₹83000 for full house with a security deposit of ₹290500.",Independent Apartment,1 BHK,bandra west,1,0,1,"boys,girls,family",house,466,2,fully_furnished,"['Gym', 'AC', 'Power Backup', 'Security', 'Fridge']",83000,83000,290500,19.05527877807617,72.83797454833984,2023-10-10
243280,2015.0,Ravindranath Lalji Mishra,mumbai,"This cosy 3 BHK fully_furnished, house is located in the heart of Akurli Industry Estate, Mumbai. Priced at ₹8850 per bed.",Independent House,3 BHK,kandivali east,3,1,1,boys,house,850,2,fully_furnished,[],8850,15700,31400,19.201602935791016,72.8590087890625,2023-11-16
136020,2020.0,LEELAVATHI R #01,bengaluru,"This beautiful 3 BHK fully_furnished, house is located in the heart of Marenahalli, Bengaluru. Priced at ₹6100 per bed.",Independent House,3 BHK,jp nagar phase 2,1,1,0,boys,bed,1200,3,fully_furnished,[],6100,10250,20500,12.913674354553224,77.587158203125,2023-10-07
